,0
0,69.8433
1,10.367842
2,58.764023
3,31.328
4,13.0363245
5,21.200016
6,8.347579
7,10.083155
8,13.195973
9,14.333477
10,9.967342
11,15.254555
12,6.1885366
13,4.6464605
14,3.580942
15,7.358497
16,5.4310017
17,7.0415807
18,8.502769
19,5.983889
20,9.322829
21,2.4994774
22,6.3295727
23,4.0453343
24,5.5885944
25,1.550324
26,3.7153745
27,1.8515912
28,2.7860792
29,2.7555306
30,1.5454357
31,4.1859465
32,6.7458515
33,6.9762893
34,8.4614
35,12.454674
36,8.682842
37,16.34632
38,19.52734
39,17.921812
40,7.103466
41,5.720193
42,9.948873
43,5.291887
44,13.968265
45,15.914745
46,25.289587
47,12.89958
48,2.2530532
49,5.878128
50,13.495301
51,22.370325
52,4.7746243
53,4.1730614
54,5.2782307
55,11.700386
56,33.153503
57,8.119154
58,21.979929
59,9.469858
60,7.6226654
61,16.089577
62,16.274822
63,56.932007
64,38.940872
65,18.642786
66,19.886196
67,15.82336
68,21.254906
69,39.28515
70,25.903023
71,8.434477
72,6.267003
73,6.368564
74,1.8619167
75,30.45168
76,20.838375
77,23.069292
78,16.169075
79,8.693873
80,22.148792
81,29.104412
82,15.15078
83,31.546677
84,11.256059
85,7.46817
86,9.276627
87,20.063568
88,23.49945
89,14.353727
90,26.673338
91,11.423359
92,5.8822002
93,33.527565
94,31.409506
95,10.414333
96,32.667267
97,13.611463
98,30.413322
99,18.505455
100,19.118969
101,46.785362
102,50.571003
103,30.071762
104,9.20508
105,14.36922
106,17.414623
107,25.072987
108,34.061405
109,49.680923
110,60.520912
111,18.19756
112,9.892417
113,14.361921
114,12.632341
115,15.507313
116,16.200348
117,21.344597
118,11.118944
119,10.466639
120,19.941792
121,14.230679
122,24.777111
123,30.546516
124,17.704449
125,26.562334
126,13.882711
127,14.61781
128,15.645356
129,6.7922897
130,5.962809
131,6.505224
132,13.856704
133,22.73407
134,6.3035116
135,11.864921
136,8.005796
137,9.411192
138,20.288048
139,5.4518747
140,6.2952147
141,1.6354128
142,2.3960888
143,10.397617
144,8.205488
145,9.160774
146,4.82366
147,11.753706
148,4.668453
149,6.723894
150,6.7083583
151,5.468284
152,4.2914567
153,5.1943917
154,6.2325044
155,9.053347
156,14.9351425
157,8.456575
158,11.808834
159,15.430356
160,11.296064
161,26.30521
162,17.139065
163,52.108986
164,15.606921
165,10.204571
166,14.121342
167,12.351629
168,8.541064
169,26.51107
170,12.62322
171,32.123295
172,25.992186
173,20.429579
174,12.134104
175,33.386177
176,7.8323774
177,8.080341
178,7.960919
179,9.33791
180,6.1006804
181,11.137342
182,11.887741
183,12.05078
184,5.8400564
185,12.982527
186,19.732908
187,6.7142153
188,7.165679
189,4.6263614
190,2.1384945
191,16.540058
192,7.929878
193,11.166098
194,8.128532
195,7.547774
196,9.7102
197,9.003263
198,3.525979
199,13.817238
200,8.322753
201,2.8244257
202,10.752607
203,12.959366
204,3.2084267
205,7.621726
206,9.102093
207,11.489585
208,5.4990644
209,12.845186
210,11.993654
211,8.961043
212,10.398199
213,16.981222
214,14.902182
215,17.459072
216,23.312796
217,19.573376
218,16.018167
219,13.630009
220,6.115057
221,27.364641
222,10.899761
223,15.675186
224,8.430132
225,16.641182
226,10.193182
227,13.691982
228,9.17375
229,13.088612
230,7.7293506
231,25.940683
232,7.0066366
233,34.60811
234,14.79434
235,26.667961
236,9.115658
237,20.687275
238,19.73345
239,21.922777
240,19.268503
241,18.39616
242,26.289474
243,44.50318
244,17.893293
245,21.575752
246,9.059894
247,10.323723
248,17.366552
249,15.495962
250,17.011724
251,27.903547
252,21.226587
253,20.353842
254,21.907646
255,23.090393
256,28.19951
257,18.002214
258,10.153524
259,19.582085
260,34.78385
261,7.85441
262,30.118221
263,14.909512
264,50.547676
265,36.985638
266,24.465685
267,21.014606
268,18.080246
269,23.754961
