"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9680345834031,40.3064332936882,40.3064379680334,40.3064616500887,0,0,1,3,49.9685993089252,41.3897841861812,40.6712577732705,49.967261035641,49.8363374611487,49.9209660884459,48.1317728068514,48.0864615913484,45.3799231275429
90,49.9695709562465,40.3065572347003,40.30644869704,40.3056125304226,0,0,1,3,49.9273154079438,48.3310473267202,44.6967070791433,49.8702278181982,49.8038224448227,45.1113827954069,41.3403754620819,43.944193831488,44.3126239488007
120,49.2249848861069,40.3064387749345,40.3064424766302,40.3063825056223,0,0,1,3,46.7729599590464,45.3904792513798,45.3369209978283,46.4734747343675,47.9117605913452,42.7395491106248,42.8242186514186,42.1355139715426,45.0690325785352
150,45.0919755294498,40.306484786086,40.3064381264721,40.3069322410716,0,1,0,3,40.7914001367257,42.9419693969332,47.0843614733845,44.4044823748418,45.4534986307736,43.1599938060787,42.9596491717873,43.4620557237248,45.2279525396524
180,42.9035139619031,40.3063405978603,40.3064424190061,40.3064239705752,0,1,0,3,42.0707087108494,43.2092940384262,45.0499354667167,42.4821827175509,43.0694291107897,43.0250609231716,42.7168122260187,43.1734840856164,45.1252391873558
210,42.672326017661,40.30636734338,40.3064276302221,40.3065752802781,0,1,0,3,42.7620671446972,42.6411711938477,43.4993228121961,42.2392777698226,42.5741450437669,42.7554701270503,41.9638199971892,42.9231251979586,44.4810079855206
240,42.2650929167731,40.3064053955093,40.306410894693,40.3067685248749,0,1,0,3,42.399353825337,42.1208362117217,42.6945607792151,42.1656454972731,42.3196506951327,42.5614021321038,41.1849530785783,42.6927423602076,43.7254288137538
270,41.8528226073214,40.3064168275286,40.3064148464731,40.3065698740169,0,1,0,3,41.698931380562,41.9068151158987,42.2673845121255,41.8530433521366,41.9829978964501,41.338692149592,40.8314710805453,42.5336531639752,42.9775537663431
300,41.4707546975529,40.3064431078999,40.3064449002838,40.3066578074701,0,1,0,3,41.3163296771186,41.6134919250788,41.9265638791277,41.426634291834,41.5370275674102,40.8386848088146,40.8451637391137,42.2276255890852,42.3434434716908
330,41.3231770730761,40.3064484259392,40.30643919008,40.3067016257874,0,1,0,3,41.0563038560268,41.2566348890175,41.5367758244893,40.9654741220076,41.2050749744476,40.882220291869,40.7764682025182,41.7823439082138,41.8097542232902
360,41.0414497838826,40.3064648899538,40.3064412471787,40.3066864099779,0,1,0,3,40.8472105966954,41.1134984173108,41.1902072688531,40.7695297169325,40.9012599779244,40.7933075364556,40.674334484723,41.3157567910806,41.5577157475739
390,40.8215725869528,40.3064794666832,40.3064441352708,40.3067207053595,0,1,0,3,40.7958906164134,41.0328164831396,40.9453896568492,40.676563630977,40.7059904041943,40.6907941263859,40.6310175125794,41.1077671694346,41.2958281127761
420,40.6385141302947,40.3064128975076,40.3064454899402,40.306655081583,0,1,0,3,40.5430198983711,40.7539340456428,40.8299609951134,40.6050442332062,40.5979156915692,40.7275805402328,40.5766492108866,40.7927961393495,40.8817619456026
450,40.5786921479972,40.3065416509868,40.3064555698442,40.3067089230747,0,1,0,3,40.5639597023122,40.6022421624228,40.6208344646648,40.5665117327304,40.5440942499214,40.645267712411,40.5339628851046,40.610950556716,40.7411381005733
480,40.5413529484679,40.3064916784526,40.3064367973953,40.3066563095638,0,1,0,3,40.4586744915262,40.4716087792089,40.5182738227191,40.5106236408945,40.5234195106674,40.6186109491105,40.4876888587736,40.5086758120353,40.5806490035545
510,40.4884223797035,40.3065125289789,40.3064396650334,40.3066667222964,0,1,0,3,40.4394536915124,40.429153501606,40.4668489757188,40.4805930227891,40.4965321630998,40.4944760427285,40.4257590733805,40.4470174219418,40.4982829941316
540,40.4588029841383,40.3063518343067,40.3065013747088,40.3063113330639,0,1,1,0,40.4359522744818,40.3944266026171,40.4432608009541,40.4718766563385,40.4649377552907,40.5022342707674,40.488727148903,40.4332258010151,40.5062574142194
570,40.4468248966532,40.3066109100134,40.3065234089312,40.306619310301,0,1,1,0,40.4424573807787,40.3904348010853,40.4322980933338,40.4593530830576,40.4460171747362,40.4682754159598,40.4757037760728,40.4536697711202,40.5031109357131
600,40.4353614877303,40.306468131547,40.3064659507851,40.3065208387988,0,1,1,0,40.4523989694552,40.401739255265,40.4289946388513,40.437544558534,40.4320430631568,40.4459361622827,40.4604186190574,40.426063994524,40.4947470541882
630,40.4212954507996,40.3064674988543,40.3064667638204,40.3064552992655,0,1,1,0,40.4511907449925,40.4348768803604,40.4135395153606,40.4207804069859,40.4195976994962,40.4388208877437,40.4488008485161,40.3675736562838,40.4691654180843
