"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.3326908808068,40.3064566990256,40.3064384058526,40.306416512785,0,3,2,0,40.6707155359394,40.8555559085989,49.9533547007436,46.112922766045,49.2788917788288,47.146558759772,49.6289481445599,45.2289568562627,49.9245438630096
90,45.3678695724127,40.3058766175158,40.3064581986716,40.3068770967853,0,3,1,2,41.9132478414672,45.7430442255708,40.927912750022,40.8168548355777,43.5929173752039,45.897917446627,49.3001183631645,43.2112655367602,45.2823048107012
120,42.3286111640762,40.3062584521449,40.3064285991146,40.3059189067289,0,3,3,3,43.3681136796229,44.5615196694942,43.5457041240706,40.6497812448717,40.8757848203661,44.8412815766971,42.5637351426811,41.1807042361559,43.868416935156
150,42.5249484213934,40.3067435910198,40.3065229196985,40.3059527537779,0,2,1,3,44.0291841875415,44.2448385384358,42.3186408896153,41.1067362396881,41.1811792665526,41.6828525901087,41.4792659358192,41.8510692210752,43.1378984480935
180,41.8380443704626,40.3064527309121,40.3064330461747,40.3065914820162,0,2,1,3,42.9240143984319,42.4698057012964,42.2783911803468,40.9536813792021,41.1415734604506,41.1112400123884,40.8232571495287,41.3281415260963,42.4006387517414
210,41.6287745465949,40.3064830654488,40.3064682278194,40.3066687236931,0,2,1,3,41.1843318472114,41.2103518704836,41.4243335211539,40.5893566264641,40.7738770800774,40.9642581642968,40.8894681224103,41.4388285487742,42.0145667433506
240,41.4047375592296,40.306594179597,40.3064748234051,40.3065469460019,0,2,1,3,41.1329422448857,40.9885912382632,41.0099572801295,40.5254189510958,40.6532868563044,40.6957142148555,40.6233917739987,40.9687038333513,41.9889805332679
270,41.1839416331257,40.3065032717864,40.3064595403505,40.3064989497571,0,2,1,3,40.7597586142039,40.7276108862086,40.7069791687408,40.5090501454577,40.6079748520185,40.6203003481483,40.5586680981949,40.6311761786335,41.5216008887295
300,40.9413193729262,40.3064992422558,40.3065414522083,40.3064363694473,0,2,3,1,40.6701081353581,40.6122126321482,40.6836789901816,40.560259047799,40.6273880026401,40.6358467377701,40.5089659099766,40.3852438778916,40.7815673243075
330,40.7648439287239,40.3067252558162,40.3063796344273,40.3068002073292,0,1,1,2,40.6033523596237,40.6547085069457,40.4745358212322,40.6564382703509,40.733433201984,40.4688775064824,40.3710307141158,40.5037112512867,40.5811928950781
360,40.6644674711365,40.3064008891975,40.3064423306953,40.3061370599872,0,1,1,2,40.5282088880553,40.536929167264,40.5220006789131,40.6602717981284,40.6205322797977,40.409729920516,40.3700857234702,40.4971508282632,40.5757869834402
390,40.6088482354578,40.306477624136,40.3064811709805,40.306614324021,0,1,1,2,40.4422684107556,40.5146421960966,40.5468039557786,40.5784467366265,40.612333049155,40.397395382509,40.3648237825867,40.4513108496906,40.5162242164165
420,40.5390039176656,40.306478305259,40.3064101715416,40.3066854941589,0,1,0,3,40.4213403743776,40.4677171902519,40.5209361963581,40.4745845039462,40.5387841471877,40.3494015583609,40.3467801837965,40.4971579185025,40.4912843116258
450,40.4661020848028,40.30646884928,40.3064454971099,40.3063890024377,0,1,0,3,40.4238309399221,40.4108935326518,40.4743783148069,40.3924502370276,40.4584856722342,40.3432349369213,40.3382269265951,40.4532313329739,40.4514449348608
480,40.4253723054046,40.3064467396553,40.3064469705844,40.3067213430754,0,1,0,3,40.3962242384685,40.3966143169683,40.4160191015268,40.3477137221257,40.3945195952091,40.3300824867308,40.3251995456119,40.4334629568253,40.4308117228061
510,40.3907384384235,40.3064287127717,40.3064255800957,40.3066388254973,0,1,0,3,40.3736829157155,40.3924506979932,40.375531868247,40.3338236417963,40.3622270007675,40.3257230746418,40.323074891428,40.4038627726902,40.4109065923091
540,40.3650595238739,40.3064560804042,40.306423502143,40.3067131317883,0,1,0,3,40.3551846038387,40.3749461020636,40.3556252611631,40.3289629665401,40.35326693339,40.3209402647795,40.3188846567299,40.377146124499,40.3965994222
570,40.3466017351044,40.3065335663624,40.3064829869557,40.3065247445441,0,3,1,2,40.3361540846618,40.3472689683262,40.3268804752139,40.3031655030179,40.321894836912,40.3282045650336,40.3248674638503,40.3475208111003,40.386470610634
600,40.3354929102793,40.3064238127947,40.3066059910453,40.3067478219932,0,3,1,2,40.3353651154152,40.329729916297,40.3162273946058,40.3123641814947,40.313181268638,40.3311839423983,40.3279186892018,40.3330663454825,40.3463982895375
630,40.3243250636151,40.3066562248866,40.306450263994,40.3063630438694,0,3,1,2,40.3248664550684,40.3191042542909,40.3130314719365,40.3105099290347,40.3148937874674,40.3252978742643,40.3214158898179,40.3242436786873,40.3184495164563
