"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9679165752398,40.3064579616822,40.3064381028775,40.3064616541693,0,2,1,3,40.8581019467086,41.5741983773449,40.6723070248297,49.5942622401668,49.9690836018187,49.9680058533313,49.664935682089,47.2787193143812,44.8245348080951
90,49.9767712844674,40.3063594458628,40.3065016412823,40.3058266108392,0,0,3,1,43.9241920541673,44.4147897056291,44.1471682578749,49.6560249519369,49.9692391427731,49.9671284049806,46.7295064575686,41.3485086336617,44.0090253488613
120,49.7688921030181,40.3068528337885,40.3065073590428,40.3068890630132,0,0,3,1,44.9686461903316,46.4676123117303,43.4338864461045,49.232754284176,47.5031308868962,46.020415687965,42.5388432265339,41.6625790221883,42.3371137148615
150,48.7359225466231,40.3063156661075,40.3065742610747,40.3063305317906,0,0,3,1,45.5711467103479,46.5715028503355,43.4218754149401,47.1223009279047,45.0120427438457,42.240204478535,41.5625728895101,42.4130772246075,42.3789785137157
180,46.5671694720373,40.3064447237069,40.3066362759401,40.3064169561957,0,0,3,1,46.1860194564115,45.3835716390355,42.2604482019651,45.1860628984004,43.7953483227253,42.1657642291181,42.1238112997566,42.3754856125975,43.0675472661317
210,44.4626591414848,40.3065293955391,40.3065905106041,40.3064921991739,0,0,3,1,45.6784939049007,44.0343153651008,42.9069005996922,43.7507649449715,43.0941529044158,41.9655119280027,41.7060963772086,41.7477591354696,43.1704056599556
240,43.2258944572246,40.306341717334,40.3064797142672,40.3062949049151,0,0,3,1,45.1228536888053,42.957755285094,42.3010117473362,43.1206230028375,42.6680303358772,41.8131188020407,41.4426187386991,40.9347741272319,42.0295341425857
270,42.5508354465657,40.3062964285138,40.3065232462521,40.3062363061392,0,0,3,1,44.2830216269577,42.3243228978268,41.5017406405992,42.5582337058138,42.1328569060757,41.8507608060178,41.6602065503698,40.7907280547641,41.4718871701406
300,41.9936185934005,40.3063456630433,40.3065117271607,40.3062972457743,0,0,3,1,43.4262281695101,42.0839058558042,41.2746789787503,42.1293574179001,41.7462898140195,41.5374555226429,41.412660726129,40.7661597567194,41.1243805503501
330,41.5421181879259,40.306321912106,40.3065101434338,40.3063200858022,0,0,3,1,42.541416036021,41.9407442127442,41.1260200234639,41.7795028159417,41.4542303121679,41.2454570323225,41.1060695633695,40.8441995758915,41.0985078451985
360,41.2598613596049,40.3062977306081,40.3064782855213,40.3062874390802,0,0,3,1,41.8515802272477,41.6725236186252,40.9782820380185,41.4594626494497,41.1624886737137,41.0443766414479,40.87125712587,40.7915257191891,40.9465028449017
390,41.0621889108299,40.306294608486,40.3064841753471,40.3062440052406,0,0,3,1,41.4280417331938,41.3648863005432,40.8161402466949,41.1380037108633,40.9415356691852,40.9141036096583,40.75175567254,40.6541209630338,40.8845744983639
420,40.9190843475976,40.306265912736,40.3064882880504,40.3062002479391,0,0,3,1,41.1695620437307,41.1280269661569,40.6997720702819,40.945715841032,40.7906939020293,40.7864460331174,40.5704331136897,40.5415013391017,40.7652084821363
450,40.7764945667263,40.306265902362,40.3064990750525,40.3062181123483,0,0,3,1,40.9878163513348,40.9754973837173,40.6147631583808,40.8256767890154,40.6821675633343,40.6886732005755,40.530006713848,40.4951371880361,40.6382566453133
480,40.6673669543173,40.3062548628342,40.3064942296017,40.3062338417427,0,0,3,1,40.8694748575117,40.8564443610736,40.5415751716659,40.7109429098687,40.6101634633565,40.5733575382024,40.4948048502864,40.4467175286167,40.5405477717436
510,40.5951967649926,40.3062773224674,40.3065045026988,40.306258894724,0,0,3,1,40.7921212763945,40.7347827148806,40.4807997609409,40.6328118947354,40.5473776724252,40.5030939810512,40.4581802805005,40.4179024840408,40.4842039089294
540,40.5395582885066,40.306286073822,40.3065154639874,40.3062709712177,0,0,3,1,40.7434276691728,40.6216747863564,40.4337402285267,40.5679780176306,40.4913130107755,40.4596052565554,40.4328342476791,40.386695013106,40.4504396174844
570,40.4893302280475,40.3063047288547,40.3065274453256,40.3062911514425,0,0,3,1,40.699223358522,40.5475997186082,40.4001351825326,40.5087361955691,40.444379289408,40.4249505196947,40.4062964305195,40.3508176340623,40.4187133139628
600,40.4408535687964,40.3062998841168,40.3065205089882,40.3062933130188,0,0,3,1,40.6312556874559,40.5123621484675,40.3763513841118,40.4519915666721,40.4054854978767,40.3962487411527,40.3762718059026,40.3409514690071,40.3821356194055
630,40.4003170697228,40.3062992066034,40.3065178901787,40.306288943416,0,0,3,1,40.5293455905062,40.4760957852767,40.3627596742832,40.4063802656009,40.3790761827351,40.3710729336265,40.3553387679604,40.3375983071889,40.3555848207224
