"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9516692857693,40.3064409569997,40.3064379319878,40.3064270259004,0,1,1,0,41.3970900450538,41.3817573550376,49.9690537310568,49.2325152842738,49.9626463931226,49.64452106442,49.9675726379364,47.27651635303,49.9690561280378
90,49.8375295334465,40.3065588014245,40.3064894431881,40.3066757268795,0,1,3,1,44.1022661407808,47.7082764234249,41.2371753608565,43.7795067590184,49.9184848525128,49.817040553688,48.8619447220053,41.3105290898868,49.2307358272559
120,46.7760330034498,40.3067098657252,40.3064410779861,40.3065697591585,0,2,2,2,43.0650536234195,46.9971670346504,48.5017548179961,40.795758887207,44.8388005335453,44.6858895199397,41.856525311615,42.2563697185995,47.8250930404364
150,43.5932084546275,40.3062623751902,40.3064351183841,40.3059995035964,0,2,2,2,45.3842815373333,44.5974060033378,45.7233529444884,41.2311899456691,41.4322975586974,41.6445752190835,41.3678258294441,41.5070971192922,43.5751450968421
180,42.8962530561994,40.3063960571666,40.3065037576242,40.3064766006278,0,1,3,1,43.7476810992,43.0946338027254,43.3264590336617,41.8034993242531,41.7656083294989,41.6370385292002,41.3340055975416,41.9365022110392,42.4141630517343
210,42.6134028929848,40.3067378982776,40.3065509424502,40.3067370381833,0,1,3,1,43.2430683891785,42.5859173179672,42.3710907494121,41.8875183167166,41.8878965510443,41.4516641050221,41.1703412850128,41.8807141684218,42.5468480594148
240,42.246801322689,40.3062138713458,40.3063497738708,40.3062166898676,0,2,2,2,42.7967693289539,41.8598952211949,42.1081776510386,40.8081010499303,41.249090515895,41.3020039533865,40.8362001943497,40.9993648227498,42.3707700493869
270,41.9544855837204,40.3064851522227,40.3065921227076,40.3064935883853,0,2,2,2,41.5516550394717,41.4298590727785,41.6642766224105,40.6491946969052,41.0155294842618,41.0203682631749,40.9032610517475,40.948916776522,41.8619205836211
300,41.6413368677399,40.3066240945321,40.3064712278048,40.3066416652412,0,2,2,2,41.4047512497928,41.2960274309152,41.2267638184679,40.6626858620076,40.9436089045047,40.8545360255193,40.64673310667,40.7812263123134,41.5157378093522
330,41.2711138133499,40.3065022721303,40.3064481759792,40.3065086989057,0,1,1,2,41.0777988690233,41.2127603116781,41.2469054503194,40.6846965090373,40.9606572834816,40.5905231005619,40.5624437430319,40.7382399801171,41.3152464793253
360,40.9636824307466,40.3064766879505,40.3064617578983,40.3064897054951,0,1,1,2,40.8687755149471,41.0007517290752,41.1344057576919,40.643928720083,40.7997751276748,40.5767342885101,40.4911694029861,40.601229130262,41.2207021770362
390,40.7720249776576,40.3064704173532,40.3064498335671,40.3065137094644,0,1,1,2,40.7091746090786,40.8741487561637,40.969889426256,40.5879131703629,40.6236639983742,40.5595011005394,40.4791541911028,40.5436186548941,41.0927410204714
420,40.6362310762865,40.3064913840683,40.3064813560314,40.3065318259695,0,1,1,2,40.6253541350705,40.6986426613073,40.7921754533213,40.5258004726649,40.587217879896,40.5344968004592,40.4564988799018,40.522211207758,40.9375338908339
450,40.5266390891153,40.3064881276465,40.3064782739766,40.3065405309796,0,1,1,2,40.5515309719766,40.6101403804514,40.6368319558199,40.513645931278,40.5541974184647,40.5200912730193,40.4391329040483,40.4850768341347,40.8409105247984
480,40.4727586107783,40.3064917994451,40.3064659570878,40.3065709040706,0,1,1,2,40.5110647389801,40.5467391129595,40.5339591962906,40.4870015667025,40.5143948233924,40.4853844588001,40.4155622885152,40.4435583468382,40.7481621022318
510,40.4490798792423,40.3064832001717,40.3064592312039,40.3065564375487,0,1,1,2,40.4904361118426,40.4550182770062,40.4709735665248,40.4303591098186,40.4814167788327,40.449452923628,40.4002115230896,40.3910553996063,40.6586347458751
540,40.439773297732,40.3064537873194,40.3064485719878,40.3065415305083,0,1,1,2,40.4538526403301,40.4143563855652,40.4341348520339,40.3703052050702,40.4546722624784,40.416747250686,40.3799727344329,40.3679541684963,40.5693039569995
570,40.4263706254622,40.3064418707665,40.3064491957121,40.3065353740575,0,1,1,2,40.4144357645571,40.3924834613236,40.409671281055,40.3486880938909,40.4169321981304,40.3875676170515,40.3588052917427,40.3597271131357,40.4776568663291
600,40.4042817004387,40.3064331581955,40.3064552300184,40.3065344919747,0,1,1,2,40.3907225796221,40.3736631472983,40.3911740345629,40.3395479860935,40.3820425344798,40.367767333522,40.3456795460496,40.3605359682317,40.4293196389953
630,40.3810207517587,40.3064479670477,40.306462060334,40.3065466875,0,1,1,2,40.3771032369215,40.3624875091328,40.3777706611891,40.3352258012029,40.3634836274678,40.3571172251751,40.3379259366883,40.357635819829,40.4064985308977
