"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9465361893846,40.3064563907827,40.306438063857,40.3064501087766,0,2,1,2,40.8580715873991,41.4409055181843,40.8630940039651,48.9312068744229,49.9645191933803,49.8125261027746,49.9682281851618,47.2168210407514,46.1081412908493
90,49.3686254620808,40.3063002631522,40.3065001506901,40.3062895415955,0,1,3,1,43.416593144339,46.2242505677654,47.8812449290531,43.2377973539335,49.4733037621308,49.8641660507924,46.7854648422307,41.3673854044436,44.7653336247395
120,49.165932063685,40.3068121911246,40.3064958867501,40.3068465240884,0,1,3,1,42.8418052892255,46.0897056010746,45.4074818312754,40.9675802820329,49.4962296094301,45.4824917995121,42.4312617725466,41.528406778868,42.7044170623262
150,46.5708653278789,40.306250733284,40.306558550034,40.3063007998768,0,1,3,1,43.014912235919,44.5585013190669,44.1387190052746,40.8898062326775,45.3998119201856,42.6894965958203,42.1536201600396,41.6120280199811,41.811758405775
180,42.8841125493489,40.3065707081804,40.3066358950491,40.3065838436964,0,3,3,3,43.7914218164738,42.6954413729509,45.4861613818849,40.7089715857259,40.9312231483049,41.836076325438,41.2003381446208,42.012586868445,42.8934414501658
210,42.1549819129286,40.3063421470413,40.3063699375025,40.3064643293206,0,1,0,3,42.0626781427605,42.111509527979,42.1792201682081,40.9734709676823,40.9732824231076,41.366616287909,41.2435380467951,42.4350192222728,42.9385215622268
240,41.7513668999368,40.3064456043038,40.3064410005539,40.3068448584421,0,1,0,3,41.9297525945833,41.4670945233878,41.7772585185289,40.806360846882,41.1394305679156,41.2791805037711,40.6790340908133,42.1210441671105,42.3528512083582
270,41.6352122876317,40.306405169629,40.3064684603279,40.3067003019787,0,1,0,3,41.2867075755051,41.3604240450279,41.4506795538689,40.9124767736735,40.95941266624,40.7276311366726,40.6261409657144,41.764844780855,42.1569085004991
300,41.3164890932788,40.305953099396,40.3065659141081,40.3061998522759,0,1,3,3,40.963698977404,41.1448666028263,41.2946053546093,40.9527554664692,40.9371033330798,40.6196203932094,40.5543204767049,40.8975079951586,41.8938559121834
330,41.0904063472361,40.3077456045942,40.3069417179493,40.3076214731805,0,3,2,0,40.8322433130411,41.1610813562485,40.8887673850885,40.5696239138474,40.6706594011185,40.9962354283865,40.9440955606489,40.6763943701517,41.6379438795311
360,40.9965291659425,40.3060761921896,40.3064268173798,40.3063518166253,0,3,2,0,40.9413537230988,40.6225002692406,40.5909824123956,40.4285248046353,40.5643579609949,40.9173628383426,40.8678495590845,40.5494839904984,41.004087071563
390,40.8347600983982,40.3066261213046,40.306463556111,40.306938926356,0,2,1,2,40.8988807028719,40.7178124437982,40.3974855832586,40.4409531460257,40.6197180114249,40.7988685524882,40.704189144275,40.5587916169148,40.6572824380841
420,40.6632235282595,40.3065146795101,40.3064291155267,40.3061292821488,0,2,1,2,40.7786295794896,40.7962578074856,40.5714773926663,40.4648627503623,40.4844219462235,40.6537094209236,40.5948265394629,40.5053410014836,40.5002690440989
450,40.6265614203516,40.3064142167835,40.3064170682475,40.3062744537815,0,2,1,2,40.6960839805167,40.7151218679058,40.5432486119798,40.3969268524365,40.4285267088763,40.5173156009735,40.4047932771201,40.4251124983409,40.4654402741842
480,40.5394488168672,40.3065240824857,40.3064686269651,40.3064900425462,0,2,1,2,40.6085650093327,40.546734016018,40.4935018056042,40.3681108829116,40.3857094745624,40.3978212960404,40.3671776423784,40.3955323033382,40.4897427503593
510,40.4796191697726,40.3065174816432,40.3064420059435,40.3064476613044,0,2,1,2,40.4530223905268,40.4055680195987,40.4412780589213,40.365231113236,40.3724248529704,40.3747248869979,40.3776066049853,40.392684884312,40.479931849202
540,40.4268348043612,40.306452732654,40.3064426749295,40.306399164356,0,1,1,2,40.4120811463022,40.3972467825736,40.4177414497783,40.360382306178,40.3693448639886,40.3663046753791,40.3628565237564,40.3553139744549,40.4571116290539
570,40.3972972208125,40.3064847832769,40.3064421878417,40.3064322279261,0,1,1,2,40.369520785506,40.3935415401663,40.3917001104921,40.3543664275634,40.3682080882356,40.340950640675,40.3345020618661,40.3352174608259,40.4254367026915
600,40.377877322394,40.3064312771217,40.3064524659455,40.3064834650531,0,1,1,2,40.3472864361103,40.3813164190951,40.3697296918969,40.3432164241725,40.361616139663,40.3304855568227,40.3264176453854,40.3329186606499,40.3879617697411
630,40.3604984480414,40.3064633582647,40.306456175551,40.3064653065875,0,1,1,2,40.3359287323597,40.3625982814243,40.3526369812734,40.3316561442856,40.353646662944,40.3212892440165,40.3178632911818,40.3287086646214,40.3572888258596
