"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.7624968042279,40.3064686870882,40.3064381072474,40.3064500779393,0,3,1,2,40.6693073477545,41.711339638154,40.8656439333149,47.3717477285723,49.8302054216485,48.8769853673936,49.968617305412,46.4734435690386,46.1681402829239
90,45.694647895274,40.305602809583,40.3064514598106,40.3061050774988,0,3,1,2,42.0609517802973,45.3580672575792,48.1988541770127,40.9006529653421,44.4054518259588,46.2092760767187,44.1319059837858,43.6488964555815,45.0887013528377
120,42.7794499221818,40.3063286475941,40.306434987873,40.3063914423221,0,2,1,0,41.4021598381198,43.8374682485642,46.2498562037935,40.6508004381494,41.1948078064468,47.9723841425366,45.9820775460183,42.0117514796941,45.1856040035484
150,42.7901282449569,40.3066749988805,40.3064460652237,40.3064691225774,0,2,1,0,42.8073844565569,44.9608382151883,43.0557041652873,40.9105892342715,41.3279450235363,45.5235298234185,43.9086378018162,42.2847843231184,44.2123649807885
180,42.8273230019108,40.3063365310208,40.3064437344012,40.3064249041911,0,2,1,0,44.4749797838827,44.9029085013466,42.4431069860199,41.3200892731283,41.477734512519,44.1382548064885,42.9934372876126,42.0706357749756,43.2048651657774
210,42.930105383418,40.3065040496484,40.3064406040655,40.3064559761782,0,2,1,0,45.1305151604495,45.1672971347556,42.3547443061381,41.5949953037943,41.6184016340122,43.2403122378698,42.4167024522958,41.7567951974334,42.7488465434623
240,42.8898123248881,40.3065605520407,40.306457113338,40.3064466681661,0,2,1,0,44.5551262380946,44.6049738228965,42.272207536051,41.111599579627,41.2931042414194,42.4887917846856,42.2057459527529,41.1849153316491,42.5196311723218
270,43.038082482804,40.3065168819147,40.3064496308771,40.3064254846865,0,2,1,0,43.0407601318256,43.7667720709359,41.6896970773703,40.8124026480943,40.9722435757632,42.1528686341336,42.142900878297,40.9956110399955,42.2307053669502
300,42.7026445654652,40.3065008952949,40.3064428562237,40.3064306577405,0,2,1,0,42.6078063056838,43.0912640888223,41.4648971017273,40.7557269769715,40.9552823442634,41.9668340292812,41.9516326449403,40.9819054888693,41.4915869458341
330,42.3374723404358,40.3065334357963,40.3064433917075,40.3064186373488,0,2,1,0,42.2104251300634,42.6158300710232,41.3657862247523,40.7654470264729,41.1307655822267,41.8270738122373,41.7017781534101,40.8738204149757,41.2392429697354
360,41.9758963497035,40.3065393243764,40.3064547039889,40.3064179808941,0,2,1,0,41.8860786855127,42.0882847280519,41.2215706477547,40.7001333995355,40.8951230799092,41.695072012878,41.4845956156168,40.7870323253067,41.1402080014766
390,41.4873290395149,40.306526672503,40.3064473408444,40.306412939356,0,2,1,0,41.7085985902402,41.8297372777965,41.1536457988755,40.5704656250125,40.691023815133,41.5736930587836,41.3280688718913,40.7664867185561,41.0709634624263
420,41.0975369900957,40.3065483727506,40.3064494794581,40.3064199138602,0,2,1,0,41.6005357511444,41.5577870052569,41.0751084208894,40.594099726416,40.6933543067836,41.4189884583163,41.1996586154211,40.7836679394066,41.0531518658412
450,40.9179382369596,40.3064409226692,40.3064329304515,40.3067388983196,0,0,0,3,41.5734474699281,41.4217499096491,40.3222967178383,41.1106228324287,40.921335446378,41.3308478392776,41.0653305996792,41.290234699509,41.2103008513346
480,40.8421195596525,40.306425507976,40.3064386299852,40.3054307907241,0,0,0,3,41.326259267002,41.2486501947681,40.6161899959351,41.1533846979094,40.7773162110822,40.9779227196602,40.8105631902891,41.2471001188668,41.0318964519598
510,40.7971426753209,40.306441070217,40.3064388595351,40.3061705842103,0,0,0,3,41.0923709090352,41.0302262871009,40.6673469591662,41.0854739284219,40.8169494506434,40.8086801310718,40.5382170347707,40.9935913843373,41.0258165169024
540,40.804969456732,40.3064480703254,40.306438789621,40.3067002041435,0,0,0,3,40.8049086149843,40.7012450619224,40.7829192637669,40.8553937903925,40.8661649491279,40.4638259084045,40.4130926286498,40.7494505890319,40.8859122871851
570,40.7165258604544,40.3064329298068,40.3064352673587,40.3065179509471,0,0,0,3,40.5907816280948,40.5358567232885,40.7558450711442,40.6371357578432,40.7031754509298,40.4826082276883,40.4577627364355,40.6898591971492,40.7221240087208
600,40.6425213879252,40.3064053529028,40.306431642098,40.3064714347963,0,0,0,3,40.5810122561743,40.4675592597075,40.6925317431148,40.5976630123044,40.6208263630164,40.556982571007,40.485665844345,40.6346531179131,40.6155143470971
630,40.5784846302933,40.3064288140845,40.306432733404,40.3066650595162,0,0,0,3,40.5477444052952,40.4749521148703,40.6266499612072,40.5777391849971,40.5803687024733,40.5326846250242,40.4497563292658,40.5613613023147,40.5677028478293
