"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9690966591833,40.3064668133927,40.3064377086827,40.3064721073354,0,2,0,3,40.8579141239751,47.3330645220861,40.6723663569354,49.8832425580186,49.9690981106218,49.9663857138212,49.0643292301805,48.3001764095199,44.8853492706323
90,47.5236641117998,40.3059998885164,40.3064371793733,40.3054788034157,0,2,0,3,42.5925630110118,47.1922037304389,46.9991952032271,42.0698474475317,47.0854886545351,46.8156189266244,41.68094496682,47.0410004496773,44.3881358807166
120,43.2996010103075,40.3064347190432,40.3064379032625,40.3063934751646,0,2,0,3,43.8861512035181,45.4071544874425,45.7971477007043,40.9118170641143,41.7565884320339,42.3699165026465,42.0116308392261,44.9443280885487,45.1202293716561
150,42.3743933974587,40.3066629130919,40.3064356029746,40.3069386443982,0,2,0,3,42.777057099931,42.7821162142437,42.3983545639165,40.9980800590346,41.0566342141895,42.0612295306099,41.9215754011368,42.8770475565849,44.9767632441161
180,41.76268230927,40.3064869641834,40.3064352346813,40.3062836578119,0,2,0,3,41.306272043391,41.3208116732112,41.9665125153232,40.672887030119,40.8497065883409,41.6266636773758,41.6608015042482,42.5294523520937,43.9879681209373
210,41.4735738644351,40.3063567835773,40.3064361268776,40.306420371366,0,2,0,3,41.413182128503,41.0037411797123,41.2431283048512,40.5523154284334,40.8459995675168,41.3553988990011,40.9763811383697,42.5210746356876,42.4569681103538
240,41.176288988394,40.306482018789,40.3064238670449,40.3066610306251,0,2,0,3,40.9707657590709,41.0506577188408,40.9281332467203,40.571413520834,40.7409150632848,40.9817833347426,40.5401207866351,41.4460091685882,41.7266691340125
270,40.9086383732222,40.3065632944646,40.3064268895859,40.3065782026975,0,2,0,3,40.674515135233,40.9242989975349,40.64356628869,40.5493686775216,40.6820556736445,40.520379527765,40.4354147322762,41.0539230538802,41.3514319275057
300,40.7400978839732,40.3065088870319,40.3064318124496,40.3065054055491,0,2,0,3,40.6254444809126,40.8510549764291,40.561019797987,40.461356966213,40.5528671876262,40.4318648858174,40.4153310140429,40.9607020449062,41.0100501492498
330,40.5875143071671,40.3065097370042,40.3064417451501,40.3065108538556,0,2,0,3,40.5095660122559,40.6868599179701,40.4989569772614,40.345927411679,40.5149986005447,40.3946369553308,40.3783920657683,40.8570839355382,40.7863474557669
360,40.4909246453611,40.3064237003092,40.3064390346371,40.3064816825598,0,2,0,3,40.4294322277836,40.5678827798112,40.4405486316337,40.3548893323375,40.4364716102621,40.3724854124513,40.3579806684597,40.733552173093,40.6765935439525
390,40.4201656514256,40.3064334054298,40.3064382467791,40.3064999374587,0,2,0,3,40.3756063376441,40.4613794764242,40.3943962981986,40.349352247922,40.396780551572,40.365948981666,40.3613904011503,40.5886486944876,40.5827755506144
420,40.3688272077313,40.3065266607313,40.3064418617685,40.3065877146389,0,2,0,3,40.3550833030251,40.384985845876,40.3584551279268,40.33266746153,40.3606137854324,40.3562619259995,40.3434974414973,40.4464253547444,40.4740566094473
450,40.3417755171256,40.3065358049411,40.30643355138,40.3065920708405,0,2,0,3,40.347642260774,40.3395003320687,40.3379109213619,40.3195981636191,40.3340797618617,40.3360922618009,40.3334245855399,40.3622394952123,40.4201813338501
480,40.3406801819515,40.3060915907094,40.3064919736527,40.3061180249369,0,0,3,0,40.3470405572139,40.307173511536,40.3538438178331,40.3430632633606,40.3418538705479,40.3561920778816,40.3633172612388,40.3302322152307,40.3820082099741
510,40.3464592577693,40.307207604588,40.3063486684581,40.3072086861101,0,0,3,0,40.3444983602354,40.3522907069187,40.3487135629888,40.3446452524358,40.3489282412877,40.3549732492539,40.3557898316544,40.311230662453,40.3304957268859
540,40.3474970730592,40.306591928568,40.3066577828213,40.3066249495021,0,0,3,0,40.3460117952165,40.347517327037,40.3464892843632,40.3468725074134,40.3469378533601,40.3430591336225,40.3385561944696,40.3092713064636,40.3219789462493
570,40.344445460001,40.3064368319121,40.3066094600889,40.3064877620046,0,0,3,0,40.3456469637493,40.3413791805377,40.3327349295963,40.345404113501,40.3392893692742,40.3315086445115,40.3238102317669,40.3182077130854,40.3147883087998
600,40.3359753799959,40.306514120636,40.3065124119873,40.3065138844144,0,0,3,0,40.3402348697532,40.3366448036221,40.3214579602221,40.3367991768746,40.3278692556422,40.3269737488966,40.3248486612228,40.318606185062,40.3213999900324
630,40.3282980582269,40.3065180648774,40.3065794175136,40.3064921272618,0,0,3,0,40.3343691353751,40.3321213364371,40.3209654707376,40.3282741654345,40.3233032418477,40.3241168147838,40.3219097068139,40.3115645382096,40.3211230687413
