"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.7277061865212,40.3064525485399,40.3064389186224,40.3064407293744,0,3,3,3,40.6694911345647,40.667407670446,40.6733663673511,47.2305422500187,49.7937972479679,48.4260155120688,49.9607508280718,44.2796208160703,45.0286585231011
90,45.7233464952135,40.3063419192029,40.306375992198,40.3063236154272,0,3,3,3,42.255465419479,46.3530399935422,47.5285038033932,40.8978486421064,44.3727991665576,47.9778127636312,42.7839722675468,41.4743560526201,44.4817890975305
120,42.1541950017181,40.3065147636111,40.3066268774772,40.3065631429812,0,3,3,3,43.3663394017937,44.2857410924665,45.5120759622145,40.6966466951921,40.9925670662884,42.1049550368704,41.2270398819849,41.3009574486146,44.2662591303594
150,42.0079385149755,40.3066330527618,40.3065914660236,40.3066805849069,0,3,3,3,42.6887033330463,42.3336346900031,41.8969212598367,40.915859295077,40.9483332128593,41.5907754350461,41.5783408833602,40.8992481067303,42.9809907612195
180,41.4541922162792,40.3065761079429,40.3065120297588,40.3063648162965,0,3,3,3,41.0168477672696,40.9740094414934,41.2899617535675,40.7242279166481,40.8135439927492,41.0521887716681,40.8180243059954,41.0548946211557,41.3684738191348
210,41.1825834038621,40.3065371275841,40.3065475402288,40.3064346430908,0,3,3,3,40.9776094345378,40.9675430522118,40.963479959965,40.5463730433005,40.7403398341377,40.591165171041,40.4731891446358,40.6590059855185,41.1462016651919
240,40.9361435233991,40.3066621166318,40.3066771909479,40.3067603813556,0,3,3,3,40.7528288731532,40.882917402065,40.7281220035092,40.5368931029973,40.5583916622816,40.4694843353191,40.4045072291252,40.4935290507528,40.8996672332643
270,40.6803932427,40.3066955835994,40.3065772989972,40.3067299808644,0,3,3,3,40.5805882934623,40.6862290739345,40.5495121645919,40.4097917539087,40.4677348922688,40.4065340381907,40.355621239177,40.4329694744776,40.6800333623496
300,40.510996464374,40.3066838582441,40.3065792130543,40.3067302361711,0,3,3,3,40.4840283902607,40.5593699800659,40.4429870480682,40.3631895703659,40.417737366142,40.377357904308,40.3631113393843,40.418477484813,40.5345353514704
330,40.457227341445,40.3065514356152,40.306397906625,40.3066107551359,0,1,0,3,40.4126026200446,40.4910538778161,40.4211110925067,40.3615169640357,40.4200870350139,40.3751029063271,40.3687278373633,40.4718217361401,40.5062546508399
360,40.4268659515543,40.3065333056203,40.3064546190785,40.3064535148018,0,1,0,3,40.3752834608673,40.4315079054708,40.4184408414809,40.3409457489463,40.377008361274,40.3673757368185,40.3470056645937,40.4419220186827,40.4795127993417
390,40.3847313703447,40.3063642865187,40.3064699341218,40.3064062350143,0,1,0,3,40.3504838493045,40.3717977104826,40.3938454466785,40.3489389453601,40.3675055120183,40.3566660590604,40.3301100141105,40.4014841212321,40.4512146942861
420,40.3582632193649,40.3064840632827,40.30644228935,40.3065730956616,0,1,0,3,40.3434572444573,40.3387990412822,40.3679038897512,40.3466928940094,40.3632815045316,40.333877491975,40.3231644790923,40.3672902483328,40.4251428510547
450,40.3445534608796,40.3064543856956,40.3064316802286,40.306510609378,0,1,0,3,40.3332719793502,40.3314754891009,40.3471540196256,40.3363632152006,40.3517127515266,40.3269462635995,40.3221859611523,40.3419300274262,40.4042498166895
480,40.3354020520326,40.3064320000137,40.3064089497874,40.3064748228356,0,1,0,3,40.3247284496787,40.3265151534176,40.334593084012,40.3247379352762,40.3389150544685,40.3174589668619,40.3160282983644,40.329196399408,40.3900323681393
510,40.3271845688423,40.3064445716734,40.3064255092718,40.3065225418567,0,1,0,3,40.3219538561983,40.3226155028126,40.3278434377693,40.3216279010817,40.3276735345195,40.3119062127178,40.3118918071185,40.3232057914091,40.3741080216592
540,40.3256765575345,40.3061955698949,40.3066042529144,40.3061587233657,0,0,3,0,40.3262130326849,40.2950670188361,40.3277234340018,40.3246172470305,40.325365105841,40.3233484068129,40.3223020415779,40.3098893008466,40.3601495630151
570,40.3284097340738,40.3079893835047,40.307024978445,40.3080008525326,0,0,3,0,40.3287983627868,40.3232981714755,40.327684437282,40.3280580285199,40.3282090379526,40.330109044056,40.3281921603297,40.3049687991161,40.3181854697326
600,40.3273290297224,40.3063831946054,40.3064829756623,40.3064666752692,0,0,3,0,40.3271651326854,40.32282378045,40.311076705346,40.3268174543362,40.3271390937595,40.3244934822112,40.3218981891764,40.3024921034099,40.3072493709438
630,40.3260207142081,40.306437505992,40.3066599562718,40.3065248643148,0,0,3,0,40.3268532190881,40.3212451765286,40.3102585257728,40.3265546898545,40.3251311675383,40.3175662931528,40.3134307881875,40.3107344820743,40.305930177862
