"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9690691240149,40.3064544939847,40.3064376534858,40.3064721230257,0,1,0,3,41.4013781980033,48.5805472399625,40.6715605938256,49.9690895965065,49.9575768422863,49.924222255984,48.1952468580334,49.5298988231118,45.1957781103881
90,47.4325571445347,40.3062536431424,40.3064437345068,40.3055399222814,0,3,1,2,42.0025940468323,47.4891696621488,47.3035527220224,42.6257958381446,47.0028812486178,47.9925091431713,42.5922774229285,46.2368086332563,44.5994357703025
120,43.0430353471186,40.3062534806103,40.3064785037975,40.3066770299761,0,3,1,2,43.5279112034303,45.7090701994352,45.1228613491914,40.7619199877462,41.5172478004783,43.2772484817755,42.6220316690208,43.5953579518177,44.7145853692855
150,42.5155436085432,40.3068045139705,40.3064324512757,40.3067076011105,0,3,1,2,43.8511805416034,43.317562039834,42.0949792879461,41.0621473790347,41.1092538715414,43.0182856762804,42.8461303539085,41.7606946241897,43.4907216005243
180,41.9991005106749,40.3067725433611,40.3064615765208,40.3062898213612,0,3,1,2,42.0675590400349,41.8772913035146,41.8365263416886,41.0846661978657,41.0990222386208,43.2549257516413,42.475219260465,41.5857724221053,42.2418435807413
210,41.9166535908561,40.3065457078889,40.3064625511769,40.3063278514864,0,3,1,2,41.7997044709215,41.4411165561227,41.5253910783615,40.9120500667649,41.0460710067424,42.8216610515732,41.8513174065613,41.3142407877794,41.5918242112424
240,41.6892335840248,40.3065351524984,40.306429342596,40.3064795907196,0,0,0,3,41.4427053666295,41.1339691169795,40.6780161431237,41.467378167171,41.6066005479196,41.936661997073,40.4783710625937,41.4051389646766,41.7283308424602
270,41.3804249909671,40.3064169262922,40.3064431374563,40.3061919130106,0,0,0,3,41.1189189677929,40.9898625116139,41.1504547382662,41.2798479051655,41.4866054780095,41.345086944732,40.5123799934902,41.1168506936231,41.3404524351104
300,41.1229301393759,40.3063626449655,40.3064205060267,40.3066386485051,0,0,0,3,40.8818099976277,40.9457753822643,41.3026497077217,40.988132862488,41.1824150403887,41.0789799312478,40.5181496909691,40.9927466048714,41.1758026935656
330,40.968077129582,40.30642957462,40.30641291094,40.3066125883204,0,0,0,3,40.7837964672457,40.9766963508416,41.1536071032202,40.8599145128143,40.9468514093922,40.5146716118771,40.4894638144539,40.858303635892,40.9433452857743
360,40.8580249322782,40.3063976904203,40.3064211231637,40.3065710069141,0,0,0,3,40.7639112427786,40.7512895727141,40.9743700795675,40.7748116702945,40.8396522944201,40.4427061536909,40.4235889813894,40.8730749689308,40.9321083294917
390,40.7041512091453,40.306438190295,40.3064502213875,40.306551292017,0,0,0,3,40.6635348147736,40.7370646922588,40.8095400397424,40.7301919447102,40.738665098099,40.4542948450521,40.4295315945522,40.825694872592,40.8432545825058
420,40.6118143612539,40.3064710202561,40.3064366950468,40.3067029243233,0,0,0,3,40.5735197029313,40.6387574141363,40.7017421895966,40.6198939657138,40.6338233905474,40.4290583354413,40.4268219119423,40.7714520153032,40.8185588969204
450,40.5622317599319,40.3063965933542,40.3064202673245,40.3066191185561,0,0,0,3,40.5409415946573,40.6409438993864,40.6284281059175,40.5661829528795,40.578749047236,40.4176806516326,40.4150580832242,40.6610377573328,40.7586060854265
480,40.524780866127,40.3063989995188,40.3064315066901,40.3065931253539,0,0,0,3,40.5162843672779,40.5682582523188,40.5837561703784,40.5372753848838,40.5383663682789,40.4069858282308,40.3931315452367,40.5525811812068,40.6981299109567
510,40.5012473318149,40.3063244142361,40.3065809843234,40.306276461119,0,1,3,1,40.5070525677366,40.3836388988594,40.5431820128014,40.5173214523413,40.5166614481931,40.4666257822312,40.4503343716382,40.3516674941218,40.5605543361537
540,40.4813258954257,40.3078063621618,40.3069106441516,40.3078835430547,0,1,3,1,40.4642599931217,40.4804172653223,40.4678972164795,40.5140412411939,40.4988467505138,40.4486060386706,40.3860246931109,40.3742344929941,40.4119579754279
570,40.45917798046,40.3066995964094,40.3066945988199,40.3066471379647,0,1,3,1,40.3895176127646,40.4766946609516,40.4834383625695,40.4850389664187,40.4642113110671,40.4099891052928,40.3441225332886,40.356696411426,40.374043724988
600,40.4443304315865,40.30632693361,40.3065051896122,40.3064036089936,0,1,3,1,40.373321503194,40.4359339178005,40.457141166841,40.455750562516,40.4276204683298,40.3670778033179,40.3346254995302,40.3560825339947,40.3772382217265
630,40.4352600253339,40.3066146419103,40.3066460115762,40.306733541444,0,1,3,1,40.3770362024632,40.4098798374769,40.3848069956673,40.4362318335584,40.4191498821416,40.338844392114,40.333331794563,40.3391116982066,40.3608743983177
