"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.8220852054939,40.3064459644417,40.3064383993371,40.3064280755113,0,2,2,1,40.8582093820551,40.8517461961705,41.4795223001294,47.8741304024094,49.8652549092066,48.6923391864782,49.9448449211101,45.3402841087248,48.2460983832944
90,47.7387414379361,40.3064754184728,40.3064759574476,40.3068014015528,0,2,2,1,42.3296847873496,47.1066793156074,49.4344000697001,41.3424472744888,46.8058046364733,47.3711243188424,46.1095302086957,41.8430097619475,46.5777976769094
120,43.138400412128,40.3064716321377,40.306472330528,40.3064848881397,0,3,2,2,43.5639476858632,46.2114881042455,45.9714620508828,40.7579029175759,41.3020424015312,43.7379125599943,41.74623631194,41.6277829337767,45.7613601154247
150,42.6653250670998,40.3065007090203,40.306496634369,40.3062927091637,0,2,2,1,44.694582123832,44.3644390714845,42.5731712242279,41.3979215356176,41.4741020803713,42.4884330111363,43.126268193969,41.6238829352198,45.2601941531492
180,42.8057291697346,40.3063816760832,40.3065207026701,40.3064571629769,0,0,3,1,43.6113585787778,43.77224632973,40.9254138454413,43.074556088767,42.7803915968731,42.0917469519085,41.6617078355415,41.8384727222664,42.1978354956914
210,42.3768201643351,40.3066496219194,40.3063603999347,40.306591528114,0,2,1,3,41.0859994392168,41.7755736474885,42.3444574605778,42.3523375167366,42.4771440044393,40.6751602014459,40.4881280911946,42.2905836506917,42.5589799792965
240,41.8810555230896,40.3059990160197,40.3065183157689,40.3062530491174,0,0,3,1,41.3568978532327,41.8605266331844,42.2431659039986,42.4238882668027,42.2693976674499,41.1078894980133,41.1163008983169,40.6098098302056,41.8629281033294
270,41.3392415895685,40.3068934062468,40.3062822717004,40.3068257491364,0,2,1,3,40.3629733095855,41.231653213143,41.8552926785797,41.2744066035018,41.7241591057261,40.5951669357174,40.5686884893197,41.0429280831359,41.6592350287893
300,41.0065164900594,40.3063269610244,40.3064728686521,40.3062613640077,0,1,1,2,41.0287023803735,41.1880672741528,41.2214914364697,40.5296090902384,40.8843059243092,40.8289332288221,40.8167630395219,40.6722498558168,41.4453046637578
330,41.0075702742344,40.3064755764387,40.3064577255203,40.3066920734035,0,1,1,2,41.089694650409,41.0657225933127,41.0244418831972,40.5358466346812,40.7828259958548,40.8767987259936,40.6504662833749,40.568885491832,41.4150496744278
360,40.9657576008634,40.306506628322,40.3064462388884,40.3065423181426,0,2,1,3,40.8403754505575,40.6572069996828,40.722108612263,40.3585732448694,40.4115814650838,40.5629234524217,40.437541516213,40.4636355039774,41.229167891276
390,40.8351334468008,40.3064319062812,40.3064707776668,40.3065699840625,0,2,1,3,40.5940508803583,40.614520466318,40.5516123999563,40.4469064600851,40.4711534905337,40.4864029488903,40.4527804944669,40.4618346644155,40.9013321545407
420,40.6092880780937,40.3065442296665,40.306500609649,40.3065164576844,0,2,1,3,40.4710722466507,40.5157218683834,40.4986368527936,40.424913009984,40.5078858537146,40.4577185676282,40.431998006055,40.4403826804779,40.7218497599622
450,40.5213516838246,40.3065780757772,40.3065201563271,40.3065979793996,0,2,1,3,40.5166567507345,40.4300674394349,40.4573634877184,40.4571714347563,40.5084323689268,40.4231637609473,40.3904182835439,40.4006093608677,40.6060103023592
480,40.4800954059645,40.30658263306,40.3065044152716,40.3065396676497,0,2,1,3,40.4549220650314,40.4263374826591,40.4086567498271,40.4112020684307,40.4807943705636,40.3600584168313,40.3539270345992,40.3826251218668,40.5299726655388
510,40.4372071314103,40.3066355508891,40.3065984736993,40.3065849245147,0,3,3,3,40.3981961102178,40.3715922772405,40.3688425560786,40.3288001704442,40.416783180359,40.3571304328108,40.3476107565841,40.3227126660252,40.4476659403564
540,40.4077333168606,40.306960300401,40.3065831736943,40.3071091210867,0,3,3,3,40.3555437184443,40.3473113208469,40.3447858635631,40.3174540847497,40.384136043635,40.3554321539519,40.3487118696121,40.3179369365171,40.4043171843047
570,40.3680035163283,40.3065535523935,40.3065607226212,40.3064455273901,0,3,3,3,40.3362584572456,40.3314664941022,40.3284766066276,40.3218399032704,40.3433545567377,40.3380882934958,40.3310546472745,40.314871361846,40.3498594686532
600,40.3320768802495,40.3066057534789,40.3065284409687,40.3064558989303,0,3,3,3,40.3218435072285,40.3196324083955,40.3162856668566,40.3124972755347,40.322512441142,40.3203731830419,40.3111909556449,40.3137313021685,40.3196854364566
630,40.319083049342,40.3066379138493,40.3065255263203,40.3065061242483,0,3,3,3,40.3131720875684,40.3122998701424,40.3102688263541,40.3029311221865,40.3077421697506,40.3077079301373,40.3056230134938,40.308374116325,40.3160392767036
