"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9679165752398,40.3064579616822,40.3064381028775,40.3064616541693,0,2,1,3,40.8581019467086,41.5741983773449,40.6723070248297,49.5942622401668,49.9690836018187,49.9680058533313,49.664935682089,47.2787193143812,44.8245348080951
90,47.1604089012172,40.3061168591518,40.3064524293878,40.3055863581497,0,2,1,3,42.5340697436993,46.7303093933646,47.2802944187167,41.8069172265422,46.6575135194272,47.5985455463088,41.9172670365882,44.1117746198864,44.4731884353629
120,43.1502903412628,40.3064311279572,40.3064531970107,40.3063944104847,0,2,2,2,43.1477133846652,45.5869768006412,45.8916995085486,40.9331628370564,41.7337371133132,43.2144832724564,42.3090277739022,41.5077556932281,44.9280497166906
150,42.2164227636974,40.3065982776007,40.3064966123759,40.3067046524466,0,2,2,2,44.1315723845153,43.415678109005,42.8055968758551,41.2434995444433,41.3204013486327,42.5594961017284,42.4796029180739,41.3599489448359,44.3126763643832
180,42.2268140175136,40.3064797598247,40.306492230567,40.3062650551145,0,2,2,2,42.2717218275128,41.8178792511291,41.8444466118256,41.1192551618305,41.2100717685415,42.1156171971434,41.9465623355554,41.4369494104165,43.7060743102036
210,41.9299989447917,40.3064312055762,40.306519358079,40.306441652676,0,1,2,3,41.4134171960933,41.2923876320995,41.7494460943864,41.0630081622471,41.6512734523016,41.1879192543096,40.9958496484676,41.1595073359319,41.9673931982557
240,41.5638163622116,40.3065693047566,40.3064951534768,40.3063596582363,0,2,1,0,41.4416344007662,41.517874769741,41.4679343636408,40.5976460013049,41.1329307024255,41.6203803808413,41.6226706372355,40.773726799758,41.8511932798962
270,41.5000038326298,40.3064078157148,40.3064704208884,40.3064710787035,0,2,1,0,41.4399174830088,41.554490754687,41.0711200049996,40.6569159091841,40.7482885227617,41.5261703705695,41.6198474408745,40.6866345956574,41.5134801579458
300,41.2801310292406,40.3066221917011,40.3064489412122,40.3064918194692,0,2,1,0,41.3955885565752,41.4322370813776,40.8691336494265,40.5461936239777,40.6993368243966,41.3010890224482,41.2644150678339,40.7304463386883,41.3474494632452
330,41.0927107530231,40.3065355131372,40.3064655269183,40.3064487014825,0,2,1,0,41.2258161217004,41.306078198816,40.837930415855,40.5105149984471,40.6588683262823,41.0523536240215,41.0387915089568,40.739925663642,41.2315106808127
360,41.0272460717292,40.3065296319988,40.3064517284074,40.3064396434303,0,2,1,0,41.0912745782326,41.1132776838337,40.7631746340376,40.4531403712255,40.5669086027955,40.9241818200333,40.9262534105423,40.6831316020621,41.0955646961984
390,40.9867564963113,40.3064983574375,40.3064312520784,40.3064184473438,0,2,1,0,40.9842254487204,41.038634632371,40.7055934271497,40.4980244766657,40.5596167364156,40.8452558479762,40.770584602979,40.5727165890863,40.9359427945723
420,40.8193193480714,40.3065862308424,40.3064517896983,40.3067066324566,0,3,3,3,40.8176286139467,40.8157021432312,40.4332073385167,40.4554795780882,40.4779056146911,40.6681118378475,40.5304165353732,40.4121978552057,40.6201413622031
450,40.6752663056149,40.306556381161,40.3064142958571,40.3054632088224,0,3,3,3,40.572262007535,40.5956016600243,40.4703827547346,40.39264388046,40.407385864039,40.431670083658,40.4242269973519,40.4367496406252,40.5280523842109
480,40.5363519405236,40.306496860519,40.3064792320482,40.3061424516783,0,3,3,3,40.4534591701913,40.4708108016394,40.4291099246725,40.3281834412129,40.3427413123943,40.3630563813316,40.3570794715018,40.3784015743683,40.4513443421265
510,40.4295853300504,40.3065900759639,40.3065836912481,40.3064338511031,0,3,3,3,40.3716596188737,40.3719505306422,40.3813279434861,40.3190394675186,40.3231764240462,40.3391142176673,40.3351708425684,40.3588666943573,40.3903876298591
540,40.3837211639906,40.3065969226982,40.3064006652244,40.3061570136001,0,3,1,2,40.3577021188851,40.3835406977569,40.3556767447723,40.3190396177235,40.3215696021535,40.3322853614704,40.3186858457447,40.35047945768,40.3700120106522
570,40.3687290431207,40.3063309518601,40.3064380316191,40.3062174333392,0,1,2,0,40.359240455105,40.3236069348579,40.3521132456613,40.3340196523676,40.3479370578521,40.3583782139209,40.3494659449081,40.3188908020969,40.3565260174119
600,40.3574093216026,40.3066869604683,40.3063028750855,40.3066037028389,0,3,1,2,40.3260381779377,40.3523032826307,40.3035883547386,40.3095686980465,40.3240780108738,40.3530803772158,40.3358452719842,40.3287761278091,40.3400744212231
630,40.3483539698793,40.3059584400876,40.3064423237895,40.3060742542445,0,1,2,0,40.334345446675,40.3433289218005,40.3255861019523,40.3235336988481,40.3291204044124,40.3457214955196,40.3310990591371,40.3094505870245,40.3343612278433
