"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9690717436234,40.3064367803522,40.3064384299617,40.3064512025857,0,1,2,3,41.3981380299963,40.853047590673,40.6723189041971,49.9684789328962,49.9690717826544,49.9690213185644,49.5877039443348,45.8229513483654,44.9283209012184
90,47.6820169185701,40.3067411314607,40.3064760103287,40.306020506207,0,3,2,2,42.32723244901,47.1999792644456,47.6868821127587,42.2851656864514,47.2009744449302,48.5238426995188,42.6417226846786,42.3114365103814,44.5910734502404
120,44.1247878546832,40.306083778146,40.3064035777827,40.3064603650993,0,1,0,3,43.4588459444691,46.1039816914341,45.9352972052313,41.2680775107337,42.8915453831104,43.1606131123156,42.143414604464,43.6414868247363,44.9204875973717
150,42.6710485905748,40.3065645983886,40.3064583925628,40.3068157285797,0,1,0,3,43.9328558561388,43.5081952663007,44.9973618540873,41.6606252201321,42.0191639962294,41.7358477884233,41.5937235576468,43.0349673319216,44.4525829614133
180,42.2368178409168,40.306521423866,40.306440018619,40.3064681238274,0,1,0,3,42.3390785881845,42.1300464435364,42.496059718008,41.0392721146879,41.2206366921224,41.3795755805228,41.3126485499346,42.579435163952,44.4738231921803
210,41.9146925272702,40.3063924751323,40.3064280209765,40.3065633108486,0,1,0,3,41.7774017663185,41.4673940071249,41.9457314253888,40.807646458634,41.4568159345417,41.4577699850001,41.0600820091627,42.0188673716368,43.5291540332456
240,41.7434692436812,40.306393960841,40.3064340108884,40.3067569686343,0,1,0,3,41.6006810925148,41.258202292094,41.6461027562679,41.1286443246124,41.1925352436579,41.4636813849483,40.7341996838427,41.7194955441639,42.6161827615434
270,41.495177755528,40.3064234067925,40.3064168455294,40.306655718436,0,1,0,3,41.5821850830019,41.1255281367272,41.4148992076927,41.2318850198507,41.241191953964,40.7027726501955,40.6102865038975,41.5552225032136,42.0749236572367
300,41.276522213019,40.3064628960464,40.3064168051574,40.3066306668139,0,1,0,3,41.490169111876,41.0440555135204,41.2017337861117,41.1796683470602,41.1071792160421,40.7756782545844,40.6492532543281,41.3383389373257,41.9885360268372
330,41.1355280931327,40.306457249102,40.306431904264,40.3066659091844,0,1,0,3,41.1413501165225,40.8895404679127,41.0486191324738,40.9714880066225,40.9518570819956,40.8622511293145,40.615389409346,41.1285025509795,41.6109963905779
360,40.921293123668,40.306464975301,40.3064435980147,40.3066694558311,0,1,0,3,40.8860024112121,40.8949991841444,40.8956489150746,40.7201637207985,40.7887811097782,40.5846426552218,40.4783491496095,40.8967121420315,41.3684753264905
390,40.7790654847324,40.3064625847215,40.3064594205964,40.3066689868864,0,1,0,3,40.7745119664318,40.6581891544864,40.7610443762273,40.5749641742321,40.6871755158105,40.486706833535,40.4458558531926,40.7066081572305,41.0316035928012
420,40.6480924123473,40.3064987524427,40.3064579079884,40.3067099753626,0,1,0,3,40.5895284340306,40.6421477751495,40.6361545261739,40.5020980463829,40.5817227345982,40.461291493587,40.4451969522952,40.6504310207234,40.9520669220686
450,40.5615157226398,40.3064328817939,40.3064418031952,40.3066225187514,0,1,0,3,40.5126170903388,40.5152268817829,40.5668909067566,40.4275240205683,40.5030762921753,40.4934566545378,40.4176308072146,40.567655606393,40.7359160240398
480,40.5109150998956,40.3064807614555,40.3064350895934,40.3066501106428,0,1,0,3,40.4901695781215,40.4441529505856,40.5016530855976,40.473319059369,40.466990271785,40.4557887676293,40.3987739845751,40.5610770683019,40.6442616670878
510,40.4494483339781,40.3064875583354,40.3064397686827,40.3066918971877,0,1,0,3,40.3927017794904,40.431508183467,40.4444932901261,40.4541521289498,40.4495721536859,40.38285513418,40.3670881581002,40.5137119212641,40.5816381158659
540,40.4163896595526,40.3064694200271,40.3064414284936,40.3066391763571,0,1,0,3,40.3952505710632,40.3888593772443,40.4010863507243,40.4280460116431,40.4375669180118,40.3953900506082,40.3696319419082,40.4756030152889,40.5210216758181
570,40.3992881256007,40.306302814514,40.3065889447379,40.3063320674514,0,1,2,1,40.3732476503368,40.3464478281794,40.3945673594144,40.404806764797,40.4156780316561,40.4238745094486,40.404243768039,40.3991163840104,40.4701233256648
600,40.3862728383026,40.3071587979667,40.3067850666371,40.3072456098703,0,1,2,1,40.3674281624578,40.3731637514887,40.3950373263281,40.3871981618957,40.3979949372238,40.4211501727324,40.3986778474664,40.3393830039612,40.3926880929915
630,40.3679412392164,40.306512666681,40.3065425751644,40.3064977473112,0,1,2,1,40.3816004919798,40.3787582133522,40.3807068990377,40.3722926597181,40.3787787817199,40.4028841391232,40.3637974498141,40.3304817234365,40.3724209414622
