"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.7277061865212,40.3064525485399,40.3064389186224,40.3064407293744,0,3,3,3,40.6694911345647,40.667407670446,40.6733663673511,47.2305422500187,49.7937972479679,48.4260155120688,49.9607508280718,44.2796208160703,45.0286585231011
90,45.7233464952135,40.3063419192029,40.306375992198,40.3063236154272,0,3,3,3,42.255465419479,46.3530399935422,47.5285038033932,40.8978486421064,44.3727991665576,47.9778127636312,42.7839722675468,41.4743560526201,44.4817890975305
120,42.1541950017181,40.3065147636111,40.3066268774772,40.3065631429812,0,3,3,3,43.3663394017937,44.2857410924665,45.5120759622145,40.6966466951921,40.9925670662884,42.1049550368704,41.2270398819849,41.3009574486146,44.2662591303594
150,42.0079385149755,40.3066330527618,40.3065914660236,40.3066805849069,0,3,3,3,42.6887033330463,42.3336346900031,41.8969212598367,40.915859295077,40.9483332128593,41.5907754350461,41.5783408833602,40.8992481067303,42.9809907612195
180,41.530600940601,40.3064005441024,40.3063043380678,40.3064184704164,0,1,0,3,41.2652690653274,41.4166079165157,41.7713619174101,41.0479378486844,41.3393803002744,41.1434665781523,41.009319339492,41.7786039234468,42.6718732189747
210,41.2823844432707,40.3063719695351,40.3064662641323,40.306229560894,0,1,2,0,41.3668312201965,40.3195252188125,41.5816797782676,40.7072409021105,41.4021223273244,41.6084204340589,41.788750502957,41.1421581483822,42.1676724111598
240,41.1651059921327,40.3068995176303,40.3067597522543,40.3071206053423,0,1,1,2,41.4043570572234,41.1526660029638,40.3386655010078,40.5444879579086,40.9611082035675,41.4260840887728,41.0801751461875,41.2096490766798,41.3361262306694
270,41.2103433082264,40.3064736785744,40.3063798332372,40.3061420341862,0,1,1,2,41.1105744439078,41.0710741142558,41.1813948741703,40.5341236437761,40.5954033468393,40.8234486355045,40.548490157361,40.7351530631414,41.1261340337777
300,41.1821114752635,40.3064392652818,40.3064284632638,40.3062553886539,0,1,1,2,40.934390934825,40.954854462699,40.795236841479,40.4720128906658,40.5119634719428,40.5078188143884,40.3958563993957,40.6799092063627,41.0532025380597
330,41.1008077877316,40.3065063155297,40.3064832465827,40.3066702753883,0,1,1,2,40.7633941405978,40.6782906302771,40.64279206903,40.4492174045354,40.4993966449967,40.4427799572847,40.3946915211003,40.579836808244,41.0134250783594
360,40.9050144854207,40.3064651004932,40.3064680385108,40.3064694045488,0,1,1,2,40.5489584845605,40.7281203391417,40.5942510018054,40.4254732408707,40.5152444714832,40.4273537853675,40.4269629649344,40.5813115869238,40.9702377918759
390,40.7160511879095,40.3064525942409,40.3064669440795,40.3064992367492,0,1,1,2,40.5263318223173,40.6672943741347,40.5358786163708,40.4570963773777,40.5164797643941,40.4102723643128,40.4047708129347,40.4790154432231,40.8659056174698
420,40.5969274734354,40.3064503224846,40.30645508737,40.3065304956531,0,1,1,2,40.4655800322068,40.5279544885223,40.493785315786,40.469691604455,40.5103098415094,40.3971413487161,40.3904638111743,40.4431006989577,40.7596710074976
450,40.5054354650008,40.3064765076329,40.3064736972406,40.3065130720742,0,1,1,2,40.4308716241353,40.4420212320167,40.4625647988971,40.440185274422,40.4761318415998,40.4016873857858,40.3947984657636,40.4042530598244,40.6826417591803
480,40.4518834901807,40.3064948690384,40.3064895038813,40.3065199099131,0,1,1,2,40.4038759871086,40.411345234897,40.4409847166062,40.4150964064911,40.4346576572697,40.4218471797078,40.4018891222025,40.3983917341305,40.5799103911949
510,40.4249040090277,40.3064933389491,40.3064830486862,40.3065007843958,0,1,1,2,40.3854296101107,40.3941835597742,40.4156774675049,40.3946045124378,40.4069738138452,40.4227067429797,40.386683590653,40.362349346048,40.4746709886968
540,40.4023185279515,40.3065538614222,40.3064624567511,40.3065157346053,0,2,1,2,40.3711473088092,40.3675887128881,40.3723004370959,40.3611992533833,40.3891034299969,40.3804906630393,40.3575272069842,40.34317810242,40.43057910472
570,40.3824394378723,40.3063813019315,40.3064573372309,40.3065166862175,0,2,1,2,40.3622121020487,40.3426441353172,40.3427983916924,40.353955643033,40.3786361330269,40.3466202313529,40.3341467241331,40.3311841385499,40.3901668484284
600,40.3703365209878,40.306402433878,40.3065092685641,40.3063836240209,0,0,3,0,40.3648646161645,40.3254753091532,40.3626613051317,40.3723980247009,40.3681471435366,40.3733162900177,40.3402009550524,40.3070882800445,40.3308399703842
630,40.3698717478166,40.3066940536417,40.3065247159597,40.3067428032374,0,0,3,0,40.3598011355094,40.349344749161,40.3404571399884,40.3641458921498,40.3609590142253,40.3486162307111,40.3402125095856,40.3168571120551,40.3375915474076
