"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.3326908808068,40.3064566990256,40.3064384058526,40.306416512785,0,3,2,0,40.6707155359394,40.8555559085989,49.9533547007436,46.112922766045,49.2788917788288,47.146558759772,49.6289481445599,45.2289568562627,49.9245438630096
90,45.3883479390537,40.3059675823349,40.3064783172203,40.306903258521,0,3,2,0,42.1165318054792,46.1278347638318,48.6234909104727,40.792496548041,43.368381715015,45.286082010282,48.8174226139836,41.739872872612,48.8918813171834
120,42.4147075765535,40.3063768836439,40.3064760657324,40.3066008661418,0,3,2,2,43.4194426326361,46.0338273586153,41.0463608247996,40.6655776829733,40.8739109710188,46.375679050622,45.4864773367845,41.5952376740948,44.7614648466586
150,43.0690157808827,40.3067823526508,40.3065152288555,40.3060157771842,0,3,2,2,45.1657407921542,46.0136059130348,42.1185707488628,41.0462639729814,41.2675230665011,43.4203906849377,42.9828771450897,41.9820415904037,42.2941008825922
180,42.6827838406623,40.3063296840483,40.3064932480786,40.3062257566098,0,1,2,0,43.8464278985461,45.2921151948462,42.4617732557113,41.8263889754448,41.7862952298151,43.1344565863855,42.4256543401986,41.6041659420211,42.2481177251007
210,42.3294159206047,40.3065150278549,40.3064872914755,40.3065210020177,0,1,2,0,42.7967578883324,44.5520023357332,42.0699664532189,41.7576799819967,41.8983387232344,42.5151219281421,42.1564342533255,41.62040783457,41.7251392430617
240,42.089745617258,40.3063967719213,40.3065421028914,40.3065635835638,0,1,2,0,42.1857785676787,43.5349178331025,41.9632805969085,41.2271779732048,41.4756099223341,42.2145489028194,42.0416505241328,41.2995426208521,41.5297664460445
270,41.7397851348461,40.3064344813566,40.306525440014,40.3065512533455,0,1,3,1,41.915462259608,42.4829731640414,41.3842698250651,40.6466325954268,41.1865568439047,41.8054366285571,41.3946671320141,40.9814895076409,41.3304280587929
300,41.4978905389121,40.3064781872683,40.3064685156307,40.3063713052929,0,1,3,1,41.5903580953729,41.8339801738507,41.2055309811157,40.5887616940341,40.9857657687833,41.1311672853208,40.6843704560941,40.8232734632672,41.1121031765869
330,41.2251706729843,40.306343476432,40.306547063135,40.3063469719265,0,1,3,1,41.3391736420592,41.3635210070789,41.0856323032554,40.6522843954904,40.7467219943918,40.7475338220362,40.5569511963925,40.6075562182158,40.8739911408834
360,40.9389972231169,40.3063780297961,40.3065283084573,40.3064157375962,0,1,3,1,41.203604931243,40.9856083013651,40.797893653553,40.6359019167189,40.7088595968389,40.6660316743998,40.5753432331371,40.5157408104873,40.73034885319
390,40.7892866531888,40.3063317211809,40.3065157712448,40.3063393461261,0,1,3,1,41.0559061739294,40.7612338285068,40.5764305291832,40.6113195572017,40.6949875319042,40.6589409799832,40.5693211526111,40.5015776948222,40.6633145301858
420,40.7254811606294,40.3063612629125,40.3065210212498,40.306360833993,0,1,3,1,40.9252365891759,40.6572006262842,40.5247486533126,40.556220088072,40.6575119356785,40.592667553239,40.5512594877459,40.4803942160618,40.5699902822513
450,40.6713440305431,40.3064491758607,40.3064333621558,40.3063734072473,0,2,1,0,40.7716997359547,40.6168734041052,40.5319286709083,40.4134430561894,40.4704692602478,40.5874485753391,40.58484670697,40.5468851018794,40.5478898649402
480,40.6016197565134,40.3063940940957,40.306456971158,40.3064087634247,0,2,1,0,40.7294418869746,40.525243770035,40.5099522400632,40.3826330500775,40.4000391158617,40.5324980029636,40.5170679208372,40.5371923280581,40.5245861110986
510,40.5064292395476,40.3065962992634,40.3064139091056,40.3064671023286,0,2,1,0,40.5911236311241,40.5054034589115,40.4687866881352,40.3650921212565,40.3717395429473,40.5063099920557,40.4805281686815,40.5133943975887,40.5006950681551
540,40.4518874121212,40.3065595792289,40.3064585552248,40.3064485585547,0,2,1,0,40.5203296286396,40.5022265139812,40.4318085897794,40.401689318429,40.4077018523865,40.4773930733167,40.4506511555275,40.4759860927078,40.4839641258809
570,40.4396252540319,40.3065459445627,40.3064546267935,40.3064247832197,0,2,1,0,40.4833834749507,40.4811328344563,40.4124620049437,40.3666968711309,40.3799828257194,40.4520829158523,40.4267790240229,40.4275010742133,40.4627054432129
600,40.4436664213768,40.3065228666284,40.3064450776053,40.3064236376506,0,2,1,0,40.4576068063094,40.4604186465989,40.4000121721096,40.3480560634501,40.3608559904414,40.4281378719054,40.4026163570886,40.366236514836,40.4439303921662
630,40.4233857905664,40.3065649632958,40.3064461676788,40.3064197550199,0,2,1,0,40.4370150893744,40.4417087278857,40.3814904268917,40.334904279514,40.3488747211822,40.4080005808672,40.3921248960652,40.3499809950866,40.4206613140067
