"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9679165752398,40.3064579616822,40.3064381028775,40.3064616541693,0,2,1,3,40.8581019467086,41.5741983773449,40.6723070248297,49.5942622401668,49.9690836018187,49.9680058533313,49.664935682089,47.2787193143812,44.8245348080951
90,47.1604089012172,40.3061168591518,40.3064524293878,40.3055863581497,0,2,1,3,42.5340697436993,46.7303093933646,47.2802944187167,41.8069172265422,46.6575135194272,47.5985455463088,41.9172670365882,44.1117746198864,44.4731884353629
120,44.6646975262504,40.3063807735387,40.3064367738784,40.3063725648649,0,1,1,0,42.0205398177009,44.8588949478249,45.0185033478447,40.8268105780185,43.7043808713518,45.7626205872112,45.3944230155091,41.8232980341809,44.6675461729168
150,42.2215049165591,40.3065094007484,40.3064485956866,40.3063467172189,0,1,1,0,43.4922360022502,45.7836400891583,45.4864798525967,41.0026867341422,41.6874804725623,45.7467774572067,45.4887530313829,42.015148894488,44.9041824332812
180,42.1177239722441,40.306429394356,40.3064520165341,40.3063773860992,0,1,1,0,44.913825059731,45.7388910220075,44.9344706814289,41.2730324963912,41.4633626560367,45.5619275415409,45.4200195602404,41.7045935066216,44.7568876553424
210,42.5406424350485,40.3064279027925,40.3064455949803,40.3064555941823,0,1,1,0,45.2930692096366,45.6783991396347,43.1765039436139,41.5577155030823,41.7201239542719,45.1419921983459,44.7981256596563,41.9133991196207,44.5867063969878
240,43.0000219174511,40.3064605872918,40.3064583189723,40.3064544242147,0,1,1,0,45.4811988539626,45.6658582965844,42.1912237277472,41.4452618880481,41.6770497034262,44.3992716680334,43.623662505398,41.6397647318362,43.3240327520566
270,43.29677023857,40.306462169854,40.3064544828225,40.3064396012824,0,1,1,0,44.9414842747049,45.0552267536755,42.1436763664869,41.0044549829686,41.4194853923765,43.501924157673,42.8310356524325,41.3829726909004,41.9452782635027
300,43.2320628239954,40.3064483987622,40.3064496879201,40.3064420052307,0,1,1,0,44.2086426888459,44.1364299377264,42.051696166731,41.0871437629714,41.5749891478674,42.8706807672187,42.5469868374645,41.4631561533583,41.9207576999832
330,42.9034601926481,40.3064480057974,40.3064499306593,40.3064375070511,0,1,1,0,43.4592547756044,43.4559640059526,41.9970003278874,41.0487704058487,41.4743414795272,42.5043845164368,42.305813787027,41.4428679441342,41.9148844064509
360,42.6284465769248,40.3064524050015,40.3064444084452,40.3064303924301,0,1,1,0,42.8954221805039,42.8893401688408,41.8210254865277,41.0002332755253,41.2492409769133,42.3464252496429,42.2957128531628,41.2913851639589,41.7339063663108
390,42.3828226295874,40.3064525156669,40.3064456546895,40.3064311736683,0,1,1,0,42.5165153738516,42.4968265489526,41.6142640462642,40.8716352563822,41.0915319545179,42.2237752498808,42.1583150982063,41.0636412181903,41.4090719570515
420,42.2425013128694,40.3064553301947,40.3064515180878,40.3064351832379,0,1,1,0,42.2608426008829,42.1765871860962,41.485742449021,40.7559212059661,40.9882387058546,42.0569328399312,41.9555376296814,41.0191217563499,41.2630200775593
450,42.0885417309246,40.3064529186023,40.3064493600611,40.3064356872937,0,1,1,0,42.1065958393954,41.948208830219,41.4113993229395,40.7544835289944,40.9144340225078,41.8569830808046,41.7474339839774,40.96457148188,41.252538526241
480,41.9889707650876,40.3064518833728,40.3064475063349,40.3064358331054,0,1,1,0,41.9567240827906,41.7506175426183,41.3371483839055,40.795130310859,40.9277183795107,41.6297461502739,41.5591095349232,40.8807208549162,41.4897450056972
510,41.8052984553861,40.3064472250217,40.306442162713,40.3064305475494,0,1,1,0,41.7690488332633,41.5922743366705,41.2517040706944,40.7745113378127,40.874641866058,41.4758440565765,41.4140295638538,40.7865078971115,41.4427954703432
540,41.5862150509735,40.306440879734,40.3064391415209,40.3064260925388,0,1,1,0,41.5904466927601,41.4743563381745,41.1651442402389,40.7333842216308,40.8372326318341,41.3300750903918,41.2952198190243,40.7904324868488,41.2526120408126
570,41.3786631196589,40.3064398181126,40.306437102534,40.3064276919887,0,1,1,0,41.4452753355986,41.373225633912,41.0699124095748,40.7097423904613,40.80630127126,41.2222895175348,41.1864549154938,40.7842548054121,41.1405819983559
600,41.1933128342558,40.3064405754742,40.30643986485,40.3064306394957,0,1,1,0,41.3172181625594,41.2774834917199,40.975787724562,40.6722883604768,40.7781315327975,41.1306915389066,41.0899427514832,40.7261767151543,41.0531320658543
630,41.1317864487556,40.306432028151,40.3064305478695,40.306579508539,0,0,0,3,41.1747260294804,41.1205278539873,40.3328977767438,41.0205877913363,41.0316540874311,40.8393361521326,40.5236462302926,41.1140972258506,40.8783716931095
