"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9465361893846,40.3064563907827,40.306438063857,40.3064501087766,0,2,1,2,40.8580715873991,41.4409055181843,40.8630940039651,48.9312068744229,49.9645191933803,49.8125261027746,49.9682281851618,47.2168210407514,46.1081412908493
90,47.4624671104018,40.3061229218723,40.3064515048265,40.3061061382866,0,2,1,2,42.4102216656706,47.0119712881671,48.1338305408711,41.5970210166967,46.7581210756831,49.1853498075534,43.4315538905215,43.4486802848709,45.1921082896846
120,43.3674339149927,40.3064525462273,40.3064396100915,40.3064642453946,0,2,1,2,43.179835364108,45.6679973455172,46.6682654390122,40.9154740361538,41.7202293659895,43.4190762738651,41.9518467591451,42.0979802366518,45.4907964528037
150,42.6400749075395,40.3064218280325,40.3064880025132,40.3064264898899,0,0,3,0,44.0006239001518,45.1208569162333,45.3451611501216,42.8813282296425,42.9036470665844,43.2747734774217,43.9274700037073,40.8317128180532,44.8224609513827
180,42.2530159150168,40.3066032923051,40.3063868632436,40.3066595790105,0,2,1,2,40.9412448311207,43.4364840631251,40.8451931428782,41.3346502174732,42.9432900494347,42.8600135857464,42.5040614892018,42.280398124508,44.1998396769379
210,41.3555776344343,40.305975135163,40.3064463827973,40.3059690402307,0,2,1,2,41.3260546235481,42.6641643878942,43.2759533395909,40.701070961478,41.2292652824221,42.0633845553165,42.4174278967923,41.5951584686051,43.4656194467284
240,41.4530588683997,40.3064511341011,40.3064395002802,40.3064984123505,0,2,1,2,41.9562025154334,42.2071082375943,42.2889482543973,40.576929900319,40.6705048486591,41.5954035478482,41.3457681272655,41.1237217719748,42.9000110079382
270,41.4123429298245,40.3065822191494,40.3064521016442,40.3065904537503,0,2,1,2,41.6547464719177,41.153523840296,40.993080368229,40.5911468179907,40.5992157545148,41.3192037503641,40.9210432765631,40.817875525795,42.5023682343936
300,41.322046233625,40.3064925732518,40.3064559493014,40.3064225375375,0,2,1,2,41.0259887368929,40.8265407858112,40.9902121844798,40.5627440425381,40.6224726879401,40.9120456471938,40.7171115474997,40.7490428609637,41.8673623183369
330,41.1089651712916,40.3065073534487,40.3064804836032,40.3064356884889,0,2,1,2,40.7650478551706,40.8945383330818,40.9582301446486,40.4533586163887,40.6254499026645,40.6175132543592,40.5729434562089,40.6562605054994,41.3443782556955
360,40.9470141721154,40.3065948879729,40.3064745408975,40.3065269121167,0,2,1,2,40.6807512687474,40.7374926771949,40.8095278913581,40.4666573744163,40.6068848791643,40.4840017327033,40.4516571150166,40.5708427407881,41.0260578015048
390,40.8221379721022,40.306590739562,40.3064706423607,40.3064798146016,0,2,1,2,40.5563748562526,40.6979812313609,40.5997876581058,40.4552790840393,40.4901480988176,40.4408042489383,40.4307852838647,40.5121823319061,40.8143556122112
420,40.7326532214,40.3065835559565,40.3064732360613,40.3064566878728,0,2,1,2,40.4986753995037,40.5815804174106,40.4769181911921,40.3760859766514,40.4768213153232,40.3989469966389,40.3938801289849,40.4622206786939,40.6447637308776
450,40.6166252703125,40.3065782015923,40.3064808042551,40.3064753400518,0,2,1,2,40.4552448955854,40.490525436289,40.4261568579077,40.3503488559439,40.4342520044232,40.3738045360308,40.3791474447965,40.4152307427525,40.5323854253265
480,40.4871787218786,40.3065810527301,40.3064824053602,40.3064736139437,0,2,1,2,40.4212277732421,40.4178156592023,40.409073147274,40.3544352910768,40.3971259435873,40.3826513919331,40.3698954728562,40.382212145013,40.4615194146053
510,40.4173146545588,40.3065548653352,40.3064761265146,40.3064606549081,0,2,1,2,40.3951468579459,40.3737011965524,40.3921326358249,40.34392941056,40.3686976536596,40.3824575570274,40.3511415337758,40.3537227273721,40.418714848057
540,40.3832658437518,40.3065445840674,40.3064630070203,40.3064716358472,0,2,1,2,40.3733717807024,40.3500340228596,40.3704824650863,40.3347352399957,40.3501668788208,40.3726867695198,40.3363706327351,40.3365604524606,40.3860900006208
570,40.364661368348,40.3065526452814,40.3064715172895,40.3064837182009,0,2,1,2,40.3518577877577,40.3359329347277,40.3529643959447,40.3198246848978,40.3290724922334,40.3486247119865,40.3300546962716,40.3305942504981,40.3642224241256
600,40.3515489715975,40.3065551784817,40.3064750407275,40.3064939435302,0,2,1,2,40.3317129344422,40.333401043635,40.3393735723414,40.3106921550796,40.3164180421876,40.3319039202813,40.3235949352485,40.3249124317009,40.3515120210954
630,40.3416156032634,40.3065520572997,40.306469551147,40.3065099168234,0,2,1,2,40.3217303307325,40.3318572108485,40.3268798270688,40.3091226840497,40.3133419428179,40.3183277973286,40.3158871564093,40.3204183596491,40.3421455614042
