"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点03RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点19RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826629989,49.9690826629986,49.9690826629984,49.9690826629982,49.9690826629964,49.9690826629962
60,49.9680345834031,40.3064332936882,40.3064379680334,40.3064616500887,0,0,1,3,49.9685993089252,41.3897841861812,40.6712577732705,49.967261035641,49.8363374611487,49.9209660884459,48.1317728068514,48.0864615913484,45.3799231275429
90,49.9695709562465,40.3065572347003,40.30644869704,40.3056125304226,0,0,1,3,49.9273154079438,48.3310473267202,44.6967070791433,49.8702278181982,49.8038224448227,45.1113827954069,41.3403754620819,43.944193831488,44.3126239488007
120,48.6900363632401,40.3064569001512,40.3064418366488,40.3063653064332,0,1,1,2,41.3084631253427,46.8547303707564,44.1875872570305,44.7326379866537,47.8078398308569,42.8168108710574,42.8508581135645,42.2462280390554,44.7492300508005
150,45.823552879671,40.3063160053924,40.3064551917735,40.3067156130622,0,1,1,2,44.5621690250948,43.727979949934,47.0960181034779,41.3398538206036,42.9023687780604,43.6485213685099,43.577202144754,41.9026197348374,45.1514391272904
180,44.3750406682328,40.3064636029462,40.3064334560582,40.3064152695383,0,1,0,3,43.6325461654744,42.6494208946216,44.5347796198856,41.8043065988653,42.4506121081787,42.8324689109526,42.6323836618048,42.6303615918943,45.2350559724105
210,43.44570234282,40.306461981428,40.3064374802266,40.3062973657492,0,1,0,3,42.6237399572992,42.6481547067205,43.2144938789972,41.7601315574762,42.314174146517,42.5627507257282,42.1894401916899,42.6419224333879,44.062554846589
240,42.6185387593849,40.306458431015,40.3064275395923,40.3067945758324,0,1,0,3,42.1301013858746,42.0863963572014,42.2916261175967,41.7789138909214,42.2921075863833,42.3763496424195,40.9963108493436,42.4299264557034,43.2037086827937
270,41.8498877858664,40.3064465137256,40.3064285059547,40.3065854046611,0,1,0,3,41.5699939858835,42.2779221905695,42.0365735208314,41.4962664736976,41.8849685350395,40.9837080544958,40.7105568400441,42.312778131577,42.6773466775378
300,41.5095666837334,40.3064489633061,40.3064295917801,40.306599878637,0,1,0,3,41.3696563579316,41.6582132508673,41.8505173510781,41.1781957618784,41.5483132545803,40.8425892806574,40.7890757246262,41.9956124707815,42.3535241345082
330,41.3350003933279,40.3064460237873,40.3064405648595,40.3065936719135,0,1,0,3,41.2764094852166,41.4524533800698,41.5449343032314,41.0494065498645,41.2736145124568,40.8134025137058,40.7765669546895,41.7795217752798,41.9300571118011
360,41.1366340401826,40.3065015354271,40.3064649010803,40.3066734967476,0,1,0,3,40.8557795930516,40.8656712254365,41.2185691919883,40.7988559898146,41.0532435675581,40.8985751413631,40.6682184499694,41.1818933932073,41.5727570838388
390,40.9677170300808,40.3064852319251,40.3064309650645,40.3066648364045,0,1,0,3,40.9438568398546,40.8774764490152,40.9998249269129,40.6869232207865,40.8398217371513,40.7823055737652,40.641632369208,41.0696588143695,41.3778290465136
420,40.837962818462,40.3061643692258,40.3065639601517,40.3062154674085,0,0,3,0,40.7753699465995,40.479108029854,40.8943859276938,40.7636982857323,40.7923327983464,40.9229738023475,41.0505204103324,40.6185533181599,41.0188850836305
450,40.8204766094566,40.3077452078569,40.3067778726892,40.3077320930152,0,0,3,0,40.7829694725762,40.716995383442,40.8727886898678,40.800416613135,40.8426122386784,40.9002151189509,40.8645835519927,40.4019039974117,40.5542731421549
480,40.8293818782738,40.3066206985494,40.306711803768,40.3066625484248,0,0,3,0,40.8001161309219,40.8212833920847,40.7283716999563,40.8208945218208,40.8544149675336,40.8220758598746,40.7120024839796,40.4627979249167,40.4795982032429
510,40.8070600693438,40.3064305463688,40.3066612571228,40.3064928890141,0,0,3,0,40.7988846222748,40.7787206972669,40.614853397621,40.7839217954053,40.7631652429544,40.7177404913942,40.636876396328,40.5291010142919,40.5612556342413
540,40.7344615202299,40.306564569251,40.3064776818405,40.3065718735504,0,0,3,0,40.7740230211516,40.7596692934276,40.5797625845101,40.7108917269985,40.6584927812298,40.6459169434323,40.5723918963205,40.4599212733895,40.4954582967729
570,40.6514085524085,40.3064159701445,40.306525588902,40.3064158105016,0,0,3,0,40.7424141562472,40.7086784108902,40.5539957313817,40.6319574925985,40.5928749421679,40.5520016224019,40.524912036872,40.4436135372055,40.5243244060813
600,40.5751216068557,40.3063516005127,40.3066519074072,40.3063290647862,0,0,3,0,40.6993463947452,40.6390464408076,40.4944530943891,40.5626656061229,40.5367063603232,40.5100038498221,40.4863172558523,40.4015287597665,40.4706761098412
630,40.5080107719494,40.3064777915793,40.3066489648341,40.3064487662149,0,0,3,0,40.6395581025009,40.5781855203973,40.4535867982766,40.5072557316231,40.4895189529674,40.4805321402865,40.4639080288539,40.3894802628673,40.4244802642808
